date,airline,origin,destination,departure_time,distance,arrival_delay,weather_condition,wind_speed,visibility,month,day,weekday,delayed
2024-07-13,1,5,9,1817,1164,9,0,7.5836927329552415,9.368955269422978,7,13,5,0
2024-08-24,3,10,1,2033,1792,28,1,11.263761202709407,3.4381419994970943,8,24,5,1
2024-07-12,3,7,0,1821,1418,31,1,11.306370676870095,2.791492753678217,7,12,4,1
2024-05-02,1,8,4,1032,370,-2,0,8.750831877161254,9.081497239833,5,2,3,0
2024-04-04,6,11,7,770,2391,24,1,15.581075730984114,4.610445967051636,4,4,3,1
2024-06-03,5,1,11,2178,1525,43,0,13.535417961960167,7.6650286044507006,6,3,0,1
2024-04-29,1,2,11,1716,2246,9,0,0.3737259483708871,7.748934483753258,4,29,0,0
2024-10-20,3,4,0,2059,940,8,0,8.377353317289645,7.191660402696395,10,20,6,0
2024-08-13,5,0,3,672,2255,4,1,18.362656212308785,4.350157491905077,8,13,1,0
2024-01-15,4,7,6,567,1298,5,0,7.811465931471021,8.61661965199704,1,15,0,0
2024-04-14,3,4,7,2191,1488,45,1,12.217382158485378,4.539926031080109,4,14,6,1
2024-08-19,5,6,3,1541,914,37,0,2.60108817621691,8.675281454503475,8,19,0,1
2024-09-17,6,4,10,1232,2004,5,0,14.79250877427332,8.567050342389253,9,17,1,0
2024-10-15,5,11,6,1386,1302,8,0,4.037647504789353,7.023892727683433,10,15,1,0
2024-12-11,3,11,6,1760,591,14,0,5.459481967888783,9.711652810490737,12,11,2,0
2024-06-21,5,5,11,1352,2374,58,1,19.54365203051271,2.364887049781001,6,21,4,1
2024-05-02,5,6,2,809,389,53,2,43.19314964912572,1.9940472798357491,5,2,3,1
2024-06-14,4,2,3,533,439,-9,0,2.362094500611727,9.76662839049803,6,14,4,0
2024-03-31,0,11,10,2234,2385,72,1,19.742887451690205,2.26324051951311,3,31,6,1
2024-03-21,1,1,4,872,2196,36,1,23.00449281665025,2.085677163231969,3,21,3,1
2024-10-11,0,8,11,1839,875,37,0,8.905425440994392,7.022768408932832,10,11,4,1
2024-11-01,1,0,11,2086,2381,45,1,19.900386870434318,2.015397457864715,11,1,4,1
2024-03-10,3,5,1,1723,767,17,0,12.805181350769823,9.711135875630587,3,10,6,1
2024-10-04,2,2,0,1416,695,6,0,3.41745956377532,9.200428306075215,10,4,4,0
2024-10-09,2,5,7,1054,2011,3,0,1.5559961081194924,9.529133772596063,10,9,2,0
2024-06-17,0,0,8,514,1069,0,0,1.3936227775122934,9.528816169534965,6,17,0,0
2024-06-25,0,8,11,2034,1641,29,1,11.481737214237691,4.8231617254173145,6,25,1,1
2024-08-13,0,7,2,2257,609,2,0,4.863026060450375,9.275837882422527,8,13,1,0
2024-01-24,5,10,3,2255,1992,14,0,2.7655393697993707,8.711845703533667,1,24,2,0
2024-04-30,4,11,10,1562,693,20,0,1.1095534601615853,7.478028202713778,4,30,1,1
2024-05-13,3,3,8,2170,1001,145,2,36.62669909653177,0.7752415131852634,5,13,0,1
2024-08-08,0,11,2,911,1077,-4,0,10.45730919880129,7.287397739574728,8,8,3,0
2024-09-09,5,10,3,2028,763,33,0,10.66282530428638,9.022077205763956,9,9,0,1
2024-09-21,4,6,4,640,943,22,1,12.305696041571116,4.3945271443743525,9,21,5,1
2024-07-10,4,4,7,1487,1137,6,0,11.878368905835906,7.460346552307141,7,10,2,0
2024-10-24,4,7,4,992,2326,-10,0,6.040481876144916,7.696977417932436,10,24,3,0
2024-07-27,1,6,1,1971,732,37,1,17.644734215099575,4.118626243029183,7,27,5,1
2024-05-30,0,9,11,1780,1344,3,0,1.778026128028693,9.105104440960783,5,30,3,0
2024-10-08,6,9,6,2101,334,35,0,12.195791776643595,8.096781694367882,10,8,1,1
2024-09-08,5,3,0,697,1737,4,0,9.324633639957412,9.646225219066082,9,8,6,0
2024-09-04,1,2,9,2160,802,22,1,21.46666737825626,4.353063902521165,9,4,2,1
2024-11-14,5,4,3,1098,1627,27,1,14.695993644239843,2.2706492831778413,11,14,3,1
2024-11-19,2,0,9,1223,950,65,1,20.6093054082613,3.670040700296941,11,19,1,1
2024-03-13,2,8,2,2187,2288,71,1,16.535569552436154,4.530651596105498,3,13,2,1
2024-04-24,2,2,7,1761,1135,-3,0,8.092806315361367,7.033659213550557,4,24,2,0
2024-11-05,3,3,11,1906,1916,34,1,18.119431687899983,3.191789175832386,11,5,1,1
2024-11-11,3,11,5,1711,1511,21,0,2.6323279402131265,8.05446145480078,11,11,0,1
2024-12-02,2,4,11,816,604,-7,0,5.573386007775208,7.834675705974064,12,2,0,0
2024-11-06,5,0,9,1477,553,33,1,17.361320617922104,3.044192573021389,11,6,2,1
2024-12-27,4,3,6,1471,715,86,2,33.82170258713364,1.3880644571362046,12,27,4,1
2024-10-24,3,6,9,616,1696,8,0,14.734664976798346,8.093382315750643,10,24,3,0
2024-06-25,2,11,10,2051,2130,47,0,3.957298551902469,8.631536634473415,6,25,1,1
2024-06-01,2,10,4,1753,862,47,1,16.2952545987308,4.753031067461586,6,1,5,1
2024-12-21,2,6,10,813,1704,3,0,6.301450881097455,8.668498674927891,12,21,5,0
2024-06-05,2,11,0,1679,1231,3,0,1.7613096086342246,9.327093375991842,6,5,2,0
2024-05-23,6,0,11,1546,2046,7,0,1.6265145283585154,7.599613255025408,5,23,3,0
2024-05-28,3,2,4,2108,2162,55,1,13.953201355515176,3.637625875998333,5,28,1,1
2024-08-04,5,10,1,1510,999,-1,0,6.363827334295346,9.5366610897959,8,4,6,0
2024-08-11,1,5,6,1599,1446,88,2,35.16836732674509,1.227202246779502,8,11,6,1
2024-11-25,0,10,9,2174,737,56,0,7.170428072104137,8.060001083077006,11,25,0,1
2024-11-30,2,4,9,1165,891,17,1,14.155406727036668,2.404461531088033,11,30,5,1
2024-09-03,4,9,2,751,1935,104,2,33.50433225160715,1.3681590793821718,9,3,1,1
2024-07-04,0,1,5,989,768,35,1,12.25334226878136,2.109370940183154,7,4,3,1
2024-07-09,0,7,8,939,1255,17,0,4.4365993081126245,8.915977674098626,7,9,1,1
2024-05-06,1,2,8,1617,2094,0,0,9.273980620073091,9.67943909828584,5,6,0,0
2024-07-08,5,2,4,820,1901,13,0,6.472545301886452,9.23493107280005,7,8,0,0
2024-06-28,6,2,8,634,884,36,1,12.333539458438256,2.7146536124487737,6,28,4,1
2024-10-08,6,1,10,2002,2370,11,0,14.010484724864426,8.48775753738948,10,8,1,0
2024-04-10,4,9,6,852,881,-10,0,2.3430313257418254,8.215548562877988,4,10,2,0
2024-06-18,1,4,10,2141,1757,65,1,11.405183742263276,3.0235646128965765,6,18,1,1
2024-03-10,2,11,3,1262,1180,44,1,15.168839656758983,4.141915839342204,3,10,6,1
2024-12-28,0,0,5,1915,1594,19,0,2.345879059907163,9.384906567397806,12,28,5,1
2024-10-31,5,8,3,1867,2063,51,0,3.689985954327319,8.093840294829999,10,31,3,1
2024-03-05,6,11,5,1229,2429,9,0,2.513885182866334,9.06024506349338,3,5,1,0
2024-11-29,3,0,9,659,2189,7,0,8.79256769591536,7.3883860014475635,11,29,4,0
2024-10-22,6,4,9,717,2432,6,0,3.0225269091951072,8.565524569050712,10,22,1,0
2024-03-27,2,5,0,1471,1790,14,0,10.435644591731489,7.970340026081892,3,27,2,0
2024-03-11,2,1,11,1145,1604,15,1,14.355880829872236,3.162038678171781,3,11,0,0
2024-02-03,0,9,2,1523,2331,12,0,13.10788921071427,7.98210118779065,2,3,5,0
2024-07-17,6,9,7,1018,978,4,0,1.7513754902136576,7.740567837208438,7,17,2,0
2024-09-28,1,5,7,1330,857,13,0,9.009904256309722,7.711116429776189,9,28,5,0
2024-11-27,3,7,4,1482,2109,11,0,1.1282449569801472,9.270081006165608,11,27,2,0
2024-03-29,0,3,0,2051,1135,27,0,8.978954555023643,8.674387987017841,3,29,4,1
2024-10-17,1,0,1,2207,978,40,0,3.271494086983436,7.575240142220876,10,17,3,1
2024-11-18,6,10,6,710,2444,7,0,8.017747442640204,8.324357261585142,11,18,0,0
2024-12-06,4,0,9,1918,1827,79,1,17.69452558061502,4.386894628469909,12,6,4,1
2024-12-10,4,3,9,681,2479,4,0,5.207532072188516,8.943670096854103,12,10,1,0
2024-02-17,2,11,0,1405,2370,26,0,8.189196227925569,9.846511299554535,2,17,5,1
2024-02-09,0,4,11,729,2341,2,0,9.61409087379398,9.222970017913202,2,9,4,0
2024-12-28,1,1,10,874,305,-5,0,3.55872663883936,8.402533602786617,12,28,5,0
2024-02-08,2,3,9,1941,1422,124,2,38.9321723437088,1.2791650710717284,2,8,3,1
2024-08-27,3,4,0,735,981,-3,0,0.8837609287362952,8.497699460331352,8,27,1,0
2024-08-14,5,3,11,2206,2341,33,1,13.37668953982254,3.451616354518659,8,14,2,1
2024-06-27,6,5,6,1197,1247,6,0,1.220575492314342,8.703178778016218,6,27,3,0
2024-09-27,2,5,4,1958,1845,26,0,10.015435002213724,7.006351267682723,9,27,4,1
2024-05-31,6,0,1,953,2461,6,0,6.355656162189426,9.373462792412152,5,31,4,0
2024-11-08,0,11,5,1602,417,26,1,24.52273324069092,4.575530549623182,11,8,4,1
2024-11-04,1,6,11,1105,313,1,0,14.51911136877701,9.209413790989204,11,4,0,0
2024-03-28,5,3,9,1682,599,0,0,12.495619652100077,8.626891394858983,3,28,3,0
2024-10-22,2,2,9,864,1503,0,0,0.8523461807898602,8.632924099438887,10,22,1,0
2024-07-23,6,11,0,812,627,33,1,21.208133796388463,4.71427036943104,7,23,1,1
2024-06-03,4,8,5,1282,1212,30,1,10.820727519436822,4.651515594658969,6,3,0,1
2024-06-30,0,1,8,992,998,33,1,17.182838402807718,4.344077784654876,6,30,6,1
2024-12-09,5,10,8,1750,1601,2,0,13.170639240017453,9.932527046550954,12,9,0,0
2024-04-16,1,10,11,1800,2464,-1,0,5.8202912557187485,8.459319867199582,4,16,1,0
2024-04-20,6,7,8,575,1001,0,0,5.201431864104435,9.059253885471918,4,20,5,0
2024-12-02,3,8,2,1701,1968,33,0,0.4328116612743621,7.262193834036144,12,2,0,1
2024-08-28,1,0,5,1250,577,2,0,0.11005466163853,7.916951464425385,8,28,2,0
2024-12-30,3,1,5,1761,2162,24,0,12.620972353162848,8.161936876832003,12,30,0,1
2024-08-17,6,10,11,1460,2434,-9,0,10.178252605371986,7.543202344711313,8,17,5,0
2024-03-28,1,2,6,1987,1650,53,1,24.421353606838338,2.64175825047172,3,28,3,1
2024-08-04,4,5,7,1598,1456,11,0,6.160905252980012,7.36269941310641,8,4,6,0
2024-08-28,4,10,0,1278,807,29,1,13.686932606681683,3.960537892260022,8,28,2,1
2024-11-04,3,4,11,1155,2322,-17,0,6.155956264520866,9.574142431261846,11,4,0,0
2024-08-26,1,9,7,2159,1453,30,0,12.81883352100662,7.666514448147273,8,26,0,1
2024-02-22,2,0,3,612,714,161,2,47.96924902274614,1.1002683383631575,2,22,3,1
2024-11-25,4,3,1,525,1372,-9,0,2.911107970733702,8.228446106525743,11,25,0,0
2024-01-23,3,4,1,905,1837,14,0,1.924966299955353,9.30896814504861,1,23,1,0
2024-01-22,5,1,2,790,669,4,0,2.4957823066990525,9.647776208413784,1,22,0,0
2024-07-28,3,10,7,1236,2175,34,1,19.085854807422336,4.569634021027241,7,28,6,1
2024-06-20,6,11,0,1243,925,15,0,12.039608272373494,7.188550365473523,6,20,3,0
2024-12-08,1,8,2,2243,2036,124,2,42.75940172119458,1.6046522926416242,12,8,6,1
2024-11-15,3,8,10,920,1416,1,0,12.732962265555557,7.489986697925314,11,15,4,0
2024-05-24,0,3,5,2173,1189,34,0,3.654720802421554,7.120427420182257,5,24,4,1
2024-10-23,1,7,6,1961,2210,10,0,5.201364504821916,9.408230667284723,10,23,2,0
2024-04-05,5,6,10,2151,1028,34,0,14.573217966794171,8.779751793270265,4,5,4,1
2024-08-15,5,10,5,1618,1328,30,1,23.28386268738899,3.939080445171082,8,15,3,1
2024-02-07,3,0,6,1595,850,17,0,4.332699457873083,8.395175299316113,2,7,2,1
2024-11-15,1,7,8,981,602,13,1,18.43330914690459,2.737156679832556,11,15,4,0
2024-02-04,1,9,1,1846,906,46,0,14.936413369399844,7.759089726120688,2,4,6,1
2024-06-05,3,1,10,1642,1746,18,0,1.7701374810583377,9.162096074541154,6,5,2,1
2024-02-13,5,6,1,2214,2371,24,0,8.8002572542384,7.448683105374992,2,13,1,1
2024-03-06,3,3,5,1781,973,121,2,39.02613484377203,0.5145027805682131,3,6,2,1
2024-05-02,4,2,1,2009,2258,37,0,13.734084595237444,7.498740477557861,5,2,3,1
2024-11-22,3,0,3,832,1312,3,0,8.335225212806227,7.417383060761189,11,22,4,0
2024-01-13,5,1,6,2091,1910,31,0,0.8830980374944353,7.355241634495283,1,13,5,1
2024-09-12,0,10,5,1945,1747,41,0,3.132566189087151,8.493459124092588,9,12,3,1
2024-05-25,2,4,3,2057,619,49,0,9.4353781350909,8.103105441339096,5,25,5,1
2024-08-02,1,1,5,1671,1548,8,0,1.3025173359428244,9.425783384230876,8,2,4,0
2024-11-20,4,6,7,1381,2351,23,0,2.028576587239553,9.284354064189245,11,20,2,1
2024-11-23,2,11,9,1126,1167,8,0,11.154617258639997,8.17722564635022,11,23,5,0
2024-09-29,1,5,3,903,1464,20,0,12.57989507028921,8.315012734485398,9,29,6,1
2024-11-24,4,10,8,1310,2318,22,0,9.96098698425823,8.597660148694185,11,24,6,1
2024-01-13,2,6,5,621,1793,10,0,8.610442651584618,8.753690690007652,1,13,5,0
2024-08-22,6,7,2,1070,860,23,0,9.217674118504574,9.88960451756913,8,22,3,1
2024-08-13,3,2,11,2075,442,53,0,14.142776756299302,7.763254509285791,8,13,1,1
2024-08-15,3,5,2,947,1254,24,0,11.59951340369429,8.12101191995718,8,15,3,1
2024-12-21,4,9,7,1548,551,29,1,20.998820451707967,4.463240221957879,12,21,5,1
2024-01-29,2,11,0,1283,588,44,1,15.292170912779838,2.208552911827512,1,29,0,1
2024-02-27,2,4,10,1623,1313,129,2,49.96429288440042,1.3960944744164274,2,27,1,1
2024-04-24,1,10,2,703,1236,25,1,13.592562046785982,3.0976185734378845,4,24,2,1
2024-12-24,2,5,6,1778,1062,13,0,9.650238401648052,8.791111701904782,12,24,1,0
2024-04-22,5,5,11,1937,2413,40,0,12.670179572642375,7.969616870608064,4,22,0,1
2024-12-07,0,2,1,2188,900,35,1,20.411588416189343,3.197186000926329,12,7,5,1
2024-01-03,6,8,5,972,587,0,0,12.696318749508658,8.541889617738784,1,3,2,0
2024-05-21,0,4,1,1739,1624,66,2,46.83600804764599,1.8954523827652348,5,21,1,1
2024-07-04,2,10,5,1583,1187,34,1,19.666625094411003,3.525062237776962,7,4,3,1
2024-08-07,4,1,3,1588,1532,7,0,3.626782448857586,8.987971954214732,8,7,2,0
2024-12-31,6,11,9,889,1414,17,0,7.359044600076652,8.81871774748981,12,31,1,1
2024-07-01,5,1,2,1873,1537,16,0,7.651027374679224,7.966130702824427,7,1,0,1
2024-08-03,3,10,8,2129,303,11,0,14.077584811517806,7.596258714345515,8,3,5,0
2024-03-25,3,2,8,1042,1847,6,0,4.380155320046304,8.818025195880564,3,25,0,0
2024-07-20,6,4,8,1016,333,1,0,6.193009326172863,9.335836238357247,7,20,5,0
2024-01-21,0,3,7,2285,2309,39,0,6.715262830773675,7.662842533794916,1,21,6,1
2024-10-03,5,4,9,548,1612,-7,0,6.862431954080473,7.921488443669483,10,3,3,0
2024-03-15,5,10,0,1923,2234,28,0,3.929458740329807,9.452012685252846,3,15,4,1
2024-01-08,4,0,11,661,2088,5,0,4.038720133277201,8.651774445579278,1,8,0,0
2024-12-16,0,1,3,1035,1151,7,0,8.175279130485928,9.891181244064905,12,16,0,0
2024-10-20,2,2,1,1774,996,29,0,7.864081485008186,7.307563333073107,10,20,6,1
2024-08-17,3,7,5,678,2315,25,1,12.013320074447368,4.693458234673607,8,17,5,1
2024-12-31,0,7,1,1915,458,41,0,5.858235892320051,7.146988991168299,12,31,1,1
2024-07-26,6,0,4,901,747,78,2,39.84236507437092,1.3334168305322085,7,26,4,1
2024-01-11,2,2,9,502,1170,21,1,24.82286155997124,4.102933179194263,1,11,3,1
2024-06-23,2,5,10,1906,623,50,0,11.140691897852998,7.914105161472774,6,23,6,1
2024-11-30,0,1,7,1930,1429,15,0,9.346465173115124,9.625318626686283,11,30,5,0
2024-12-24,2,0,8,998,2203,-1,0,10.378568323177085,9.98373386716883,12,24,1,0
2024-01-21,0,7,9,1385,1864,19,1,19.16477138675363,2.9666794952471798,1,21,6,1
2024-11-29,0,4,5,1532,919,82,2,37.49399892004002,1.6087606244078487,11,29,4,1
2024-03-14,0,2,4,2027,1170,36,0,0.1065745543669399,9.593241162135469,3,14,3,1
2024-01-25,0,2,11,734,1093,-1,0,9.556175127888876,8.048040249151294,1,25,3,0
2024-05-01,3,2,5,1770,1626,0,0,11.184734306293056,7.606419978137443,5,1,2,0
2024-05-30,3,5,1,1696,1080,0,0,9.601425876443209,8.615141551660088,5,30,3,0
2024-07-20,5,3,0,1939,675,35,0,8.277867602466063,7.985495398523574,7,20,5,1
2024-06-24,1,7,10,1409,1481,9,0,1.5016786641350943,9.870927282454014,6,24,0,0
2024-12-10,6,4,6,1701,976,21,1,18.578276908759857,4.407483869663203,12,10,1,1
2024-11-10,1,11,1,1595,1265,1,0,4.1187729014388825,8.866574896367982,11,10,6,0
2024-08-23,1,0,4,1575,2223,51,1,10.37589426146917,3.5893927850660217,8,23,4,1
2024-06-03,5,11,2,1932,1851,13,0,9.033874586095967,7.662217142608703,6,3,0,0
2024-09-15,3,8,11,1413,1931,32,0,14.33320749137629,9.982865308981104,9,15,6,1
2024-10-24,4,1,3,1409,1947,39,1,24.16635628802837,4.889541908372911,10,24,3,1
2024-06-23,2,7,0,656,1335,-7,0,8.282631955451379,7.962754340701906,6,23,6,0
2024-11-17,4,8,3,583,2181,-3,0,9.23037369574928,9.428197312931982,11,17,6,0
2024-08-28,6,11,4,1038,1365,27,2,28.20637809322681,1.843706792651214,8,28,2,1
2024-04-17,0,11,2,1235,397,4,0,5.672088793452432,7.287464285322594,4,17,2,0
2024-01-03,4,7,8,1758,1192,34,1,22.697074950854145,2.986889652449273,1,3,2,1
2024-01-10,0,1,4,1550,1516,12,0,0.1052061077928978,8.60884446981461,1,10,2,0
2024-02-04,5,0,9,576,1931,18,0,11.411577556587211,7.819158881165006,2,4,6,1
2024-09-30,5,3,10,1911,2395,22,0,6.505404128660093,7.119269386180839,9,30,0,1
2024-08-12,5,11,8,566,389,-15,0,9.334409836765571,8.56056661722275,8,12,0,0
2024-03-19,6,9,7,1184,1936,41,0,13.26937221455946,8.071275143865908,3,19,1,1
2024-05-24,4,9,11,2183,596,40,0,1.442828992257551,8.230384704527129,5,24,4,1
2024-12-02,6,5,8,1051,1372,2,0,9.648188557307549,7.062513293724329,12,2,0,0
2024-04-07,3,3,0,1245,2379,14,0,8.611356726559544,8.530263634602681,4,7,6,0
2024-12-26,0,5,11,1790,1711,74,2,28.79690204025059,1.2858828275053311,12,26,3,1
2024-08-24,0,3,5,1272,2464,-2,0,7.974685510849733,8.598865281596872,8,24,5,0
2024-01-27,4,6,4,1817,494,132,2,34.1470264415788,1.0506551047263903,1,27,5,1
2024-06-05,2,7,9,1313,1294,3,0,4.495076229469117,9.23425759112722,6,5,2,0
2024-06-28,4,5,6,922,1708,18,1,13.152336515062732,3.7804342666065462,6,28,4,1
2024-08-11,1,0,6,1309,1201,18,0,1.4181312522819316,8.106464240026842,8,11,6,1
2024-08-25,3,0,7,1138,657,3,0,5.329118758129415,9.445802073429888,8,25,6,0
2024-04-12,4,4,11,2218,2421,22,0,6.4511813416234896,8.725241086039428,4,12,4,1
2024-06-11,2,6,9,1565,1659,-1,0,13.546277550108378,7.0055054927384965,6,11,1,0
2024-08-03,4,8,3,509,1288,84,2,36.42076328612684,1.7462159699577156,8,3,5,1
2024-08-24,0,11,0,1307,983,37,1,20.66891044171069,4.480170026391925,8,24,5,1
2024-04-01,5,6,3,1436,916,16,0,9.912417062073978,9.05631157233315,4,1,0,1
2024-02-01,2,8,1,1835,1195,7,0,8.776393007257216,8.864736134695342,2,1,3,0
2024-01-16,4,5,10,985,2313,-12,0,5.032289661225769,7.462801882578739,1,16,1,0
2024-08-07,6,2,0,1225,2265,30,0,2.285915015392565,9.919016305466446,8,7,2,1
2024-07-10,4,6,3,657,1360,12,0,5.788335176240001,9.046353453988711,7,10,2,0
2024-02-19,1,4,10,1169,1361,-12,0,11.522729956161193,9.291442061473193,2,19,0,0
2024-05-21,5,11,1,969,2214,5,0,2.5028793711088184,8.306184530252988,5,21,1,0
2024-02-04,3,10,5,869,1407,11,0,4.433666853768755,8.904522109532476,2,4,6,0
2024-01-31,6,8,11,1577,688,2,0,4.989919683849257,9.77224890043686,1,31,2,0
2024-11-10,1,4,1,1809,826,63,0,6.953255855584519,8.122222792927852,11,10,6,1
2024-08-11,6,7,4,1756,1612,7,0,8.626693567276861,9.223386721560203,8,11,6,0
2024-12-25,5,4,9,693,558,30,1,24.728599292451054,3.334821273335175,12,25,2,1
2024-11-09,6,11,1,656,568,97,2,27.7011705707335,0.5011460030682018,11,9,5,1
2024-09-21,1,3,4,1946,719,42,0,0.798000046568586,7.648627748861488,9,21,5,1
2024-05-01,5,0,10,1545,2001,150,2,45.65048237840124,1.24003528017778,5,1,2,1
2024-11-30,4,6,10,1902,1072,2,0,14.092730617694835,9.785362695255229,11,30,5,0
2024-08-12,6,3,7,586,1100,-5,0,13.893435626369136,7.9079633019927265,8,12,0,0
2024-06-05,3,10,8,1399,349,21,0,5.098307923237655,7.108562190593602,6,5,2,1
2024-12-12,0,6,11,1578,917,1,0,6.980846633195434,8.991971579265446,12,12,3,0
2024-05-22,6,8,2,1117,1913,32,1,19.76608692870844,3.7910048448466087,5,22,2,1
2024-11-12,0,4,0,2229,2121,48,0,4.797493288871625,7.476290037364614,11,12,1,1
2024-11-05,2,6,5,2086,944,57,1,19.76249365477659,2.235391268186572,11,5,1,1
2024-06-10,3,4,6,2041,679,38,1,24.8478762162655,2.763881356427265,6,10,0,1
2024-04-05,6,9,8,726,605,17,0,5.437110855290949,9.927553135007424,4,5,4,1
2024-04-16,4,2,11,2019,573,18,0,1.6387060917014158,9.055684901174544,4,16,1,1
2024-11-23,6,0,3,1110,1078,39,1,14.651149176440182,2.4103007027752112,11,23,5,1
2024-07-05,5,1,11,2270,1659,69,1,24.747409769671314,3.6685118607968095,7,5,4,1
2024-07-11,3,5,7,672,1509,16,0,13.66301701722681,9.45925564249332,7,11,3,1
2024-01-24,4,9,3,874,992,77,2,29.791850592109583,1.4000138230093784,1,24,2,1
2024-05-05,0,4,11,601,1672,98,2,36.01245980916737,1.8472388987789523,5,5,6,1
2024-02-08,6,2,0,1368,601,36,1,22.03669216074301,2.0219905090916206,2,8,3,1
2024-03-29,5,7,5,995,880,16,0,13.07109994013098,9.11707915298215,3,29,4,1
2024-12-25,1,2,10,1279,914,43,1,20.07729128518044,4.754983441752296,12,25,2,1
2024-12-12,5,9,7,1390,2477,-2,0,4.494542354571514,7.357595334681123,12,12,3,0
2024-07-28,3,9,0,1845,1460,60,1,21.87871916695812,2.635020893644972,7,28,6,1
2024-12-22,6,4,7,1787,973,92,2,38.00175684759969,1.2184398839473474,12,22,6,1
2024-06-19,0,10,1,1031,1003,62,2,40.00942223565771,1.526770115166562,6,19,2,1
2024-11-21,1,7,11,1677,2429,74,2,38.46695840884944,1.5597917186848265,11,21,3,1
2024-05-19,3,1,4,1889,494,111,2,33.161611363835235,1.0769365653036729,5,19,6,1
2024-05-14,4,10,9,2039,567,17,0,10.555207693635465,9.30823743972369,5,14,1,1
2024-12-20,1,10,7,2248,1052,27,0,2.189830339210581,7.103989266260262,12,20,4,1
2024-09-15,2,4,2,2055,1997,53,1,11.533936252261247,3.165894365688644,9,15,6,1
2024-09-06,2,8,6,563,1719,53,2,25.631734853300014,1.95771423287,9,6,4,1
2024-04-15,5,6,7,1002,453,19,0,4.905726818472799,8.145783113094732,4,15,0,1
2024-04-06,5,4,10,1041,2426,5,0,5.770754307595673,7.867266146684999,4,6,5,0
2024-04-02,4,9,3,1686,1513,0,0,5.4231084393825375,9.64065554593618,4,2,1,0
2024-06-03,4,2,9,1818,1120,17,0,3.894545611558504,7.181374441293513,6,3,0,1
2024-03-31,2,8,11,1240,567,43,1,19.19219815649421,3.9156529229730417,3,31,6,1
2024-10-24,4,9,10,1239,1014,111,2,49.38536589056956,1.6712696025488931,10,24,3,1
2024-06-23,6,2,11,1883,639,22,0,4.92092358930016,9.518167312704628,6,23,6,1
2024-04-05,0,7,3,1115,1857,-3,0,0.2964884460231504,7.73612838722749,4,5,4,0
2024-03-04,2,4,5,1588,1287,-13,0,7.48983453212522,8.084136167907035,3,4,0,0
2024-12-11,0,7,4,693,2263,8,0,9.628617486005558,9.11772615293772,12,11,2,0
2024-02-20,0,6,10,1395,2093,87,2,46.565892516297325,1.7348701380682316,2,20,1,1
2024-02-03,4,11,8,612,1296,13,1,20.956707099475945,4.829928521793867,2,3,5,0
2024-02-04,6,0,10,2075,1555,51,0,6.005769903374522,8.984893616126346,2,4,6,1
2024-01-01,4,6,0,1265,747,15,0,8.695947371598015,8.155673892165632,1,1,0,0
2024-10-14,2,9,4,1984,2260,29,0,6.935651323808703,7.159084637977178,10,14,0,1
2024-04-26,2,5,0,1497,2422,6,0,12.924147480403834,8.523886375969413,4,26,4,0
2024-06-08,2,6,11,1189,1365,-17,0,14.138320904893211,7.681406779712942,6,8,5,0
2024-07-22,6,8,1,1285,733,14,0,5.380519144060414,9.087643766125073,7,22,0,0
2024-12-18,5,7,2,2188,758,36,0,2.782030461083877,9.839158240685736,12,18,2,1
2024-04-05,1,11,9,2194,912,22,0,5.415998826503863,8.792397006262576,4,5,4,1
2024-06-26,5,1,6,1962,1735,51,0,12.562172780450616,7.649246396469043,6,26,2,1
2024-08-14,5,9,1,1393,987,-6,0,1.5869127455771614,9.246768192807709,8,14,2,0
2024-09-29,1,8,6,1929,1498,63,0,11.61015179522562,8.963087314051766,9,29,6,1
2024-10-20,0,10,8,2251,1441,11,1,21.5683093265346,3.1506014978587427,10,20,6,0
2024-12-11,0,6,9,612,697,6,0,12.427095054373996,7.931959072355569,12,11,2,0
2024-12-22,0,1,6,1600,459,6,0,2.582350900918128,7.280084260584687,12,22,6,0
2024-08-21,4,11,10,1253,1021,7,0,8.087395834334746,8.8990233994957,8,21,2,0
2024-12-01,0,11,6,861,1491,-22,0,6.58150092556642,9.746667118372631,12,1,6,0
2024-02-21,1,1,8,1506,995,17,0,5.747209864015438,8.57534114945203,2,21,2,1
2024-02-25,1,2,10,1155,1783,-20,0,10.168323367190109,7.45342283796663,2,25,6,0
